origin,crs_dep_hour,crs_dep_time,mean_hourly_origin_delay
DCA,20,2013.3623091020158,14.565852168601099
DCA,21,2112.288617886179,10.49390243902439
DCA,22,2212.5290760195217,8.591529489618662
DCA,23,2300.0,1.7419354838709677
DEN,0,38.22480867346939,11.466517857142858
DEN,1,117.96177237185057,4.479582971329279
DEN,2,230.0,-17.5
DEN,5,528.3318350079323,-2.469460602855632
DEN,6,617.4334352905781,-2.3413729128014844
DEN,7,738.6467687857472,1.6088357109986193
DEN,8,819.2617396833086,-0.05246904235671682
DEN,9,937.2757215786373,3.038876889848812
DEN,10,1031.7055834775206,1.903243525308286
DEN,11,1122.662751191216,5.0620053863683445
DEN,12,1232.7857921370182,4.24441416893733
DEN,13,1331.2453656264556,7.107964601769911
DEN,14,1423.416535888329,6.92958618980755
DEN,15,1531.0385827376836,9.760792150231856
DEN,16,1623.909190543291,11.156672407494389
DEN,17,1733.1384898238414,15.010005130836326
DEN,18,1835.4358225897997,16.038474012811157
DEN,19,1922.767324149447,13.892193696514298
DEN,20,2021.7085705080012,16.385404360433895
DEN,21,2128.795361527967,13.352796725784447
DEN,22,2219.3337413492773,14.33722517772233
DEN,23,2344.9730238393977,7.7448243412797995
DFW,0,16.846456692913385,11.673228346456693
DFW,1,130.375,7.625
DFW,2,212.25,24.25
DFW,5,528.0965575146936,0.4076018479630407
DFW,6,631.9400081542315,-0.6233108108108109
DFW,7,715.0604404657294,1.7812165316490458
DFW,8,841.2449302915082,2.6551446019126628
DFW,9,914.5362482016639,3.1692625258022145
DFW,10,1034.8571804956998,6.71560047428152
DFW,11,1120.4281625899923,7.00339892665474
DFW,12,1232.5852677755438,9.074566294353144
DFW,13,1323.768206408656,9.81486683312526
DFW,14,1437.2968500629988,12.204481498592969
DFW,15,1525.3830253523934,13.465208945559596
DFW,16,1636.2416607206565,13.337852603411752
DFW,17,1727.207124010554,14.913888644559767
DFW,18,1838.437865590905,16.311853590552335
DFW,19,1918.6423288321912,16.23491891158309
DFW,20,2037.1165981578747,13.504843283156031
DFW,21,2116.1632345555,15.501506780512305
DFW,22,2227.725775591089,12.589073390733907
DFW,23,2321.005266622778,8.110599078341014
DHN,5,528.6533575317604,-0.8112522686025408
DHN,6,646.3977272727273,12.755681818181818
DHN,10,1053.963768115942,4.273913043478261
DHN,11,1102.1666666666667,13.666666666666666
DHN,13,1300.0,-13.0
DHN,14,1413.533439490446,9.245222929936306
DHN,15,1500.0,-2.269230769230769
DHN,16,1609.6,6.6571428571428575
DHN,17,1745.7236842105262,8.657894736842104
DHN,18,1814.220238095238,14.073412698412698
DHN,20,2023.0,11.0
DIK,6,647.3235294117648,16.626050420168067
DIK,7,707.9845474613686,12.41280353200883
DIK,14,1454.8909090909092,10.316363636363636
DIK,15,1535.7970479704798,29.025830258302584
DLG,16,1605.0,-1.7975460122699387
DLH,5,513.5990099009902,15.292079207920793
DLH,6,623.96875,7.982954545454546
DLH,7,700.5779569892474,8.123655913978494
DLH,8,855.0,-12.5
DLH,9,900.0,3.4
DLH,10,1039.6151515151514,4.36060606060606
DLH,11,1122.0521821631878,6.824478178368121
DLH,12,1227.7955555555557,6.377777777777778
DLH,13,1320.0217391304348,11.702898550724637
DLH,14,1420.6207482993198,6.010204081632653
DLH,15,1512.758765778401,18.984572230014024
DLH,16,1600.0,-21.0
DLH,17,1744.6415094339623,4.997641509433962
DLH,18,1824.319383259912,24.24229074889868
DLH,20,2035.0,-15.0
DRO,5,544.15,3.7916666666666665
DRO,6,621.4984678243105,9.141981613891726
DRO,7,737.041394335512,1.1285403050108933
DRO,8,831.4727272727273,13.86590909090909
DRO,9,932.9816272965879,4.296587926509186
DRO,10,1044.3657243816253,4.358657243816254
DRO,11,1129.3724832214766,0.5318791946308725
DRO,12,1216.5244565217392,2.9442934782608696
DRO,13,1323.7011173184358,7.567039106145251
DRO,14,1442.3103448275863,-9.10344827586207
DRO,15,1535.0334987593053,18.521091811414394
DRO,16,1636.3006430868168,15.009646302250804
DRO,17,1751.5781818181817,10.298181818181819
DRO,18,1820.4358620689654,6.187586206896552
DRO,19,1930.0290237467018,5.102902374670185
DRO,20,2015.2307692307693,-10.0
DRO,21,2115.0,-11.25
DRT,6,616.7984496124031,-1.449612403100775
DRT,7,705.9121621621622,-2.0675675675675675
DRT,8,800.0,-14.5
DRT,13,1305.0,81.92857142857143
DRT,14,1417.7085201793723,5.273542600896861
DRT,15,1555.7777777777778,-4.236111111111111
DRT,16,1620.1153846153845,-6.461538461538462
DSM,5,536.0209713024283,3.172185430463576
DSM,6,619.2417941227015,0.7686875645883569
DSM,7,731.3194198797312,3.979815864022663
DSM,8,820.4199395770393,0.05859969558599695
DSM,9,927.5767901234568,6.670617283950618
DSM,10,1022.96,1.944
DSM,11,1135.868042526579,3.722604884157796
DSM,12,1228.9435723377173,8.00890963088672
DSM,13,1322.882400322191,6.484482063683998
DSM,14,1420.0932556203163,5.356786011656952
DSM,15,1532.9195885928004,7.708138447146866
DSM,16,1635.8104838709678,7.029862792574657
DSM,17,1722.5397656444777,7.825674325674326
DSM,18,1826.306719367589,14.430830039525691
DSM,19,1932.0070281124497,12.130522088353414
DSM,20,2017.4202898550725,4.884057971014493
DSM,21,2116.604938271605,17.160493827160494
DSM,22,2200.0,41.0
DTW,5,539.0599923576615,-1.2777990064959879
DTW,6,615.8699391480731,-2.0483569979716023
DTW,7,720.1216313430358,-3.708490148328537
DTW,8,831.016149885987,-1.7616213418650606
DTW,9,941.9996140113867,-2.1728538283062644
DTW,10,1016.0581579136432,-0.462224459707289
DTW,11,1129.3258238928938,1.4593794257757178
DTW,12,1218.41199890919,0.53516552495838
DTW,13,1346.2625525705948,4.2281861903126075
DTW,14,1419.6437557532986,5.75236120709514
DTW,15,1540.6955345792876,3.8851890955358837
DTW,16,1616.0566237431647,7.293401552575864
DTW,17,1738.559513220668,9.435593494619306
DTW,18,1822.5357039606822,10.098727956056663
DTW,19,1935.1424530023728,10.978171522513472
DTW,20,2024.400247955368,4.71589203897481
DTW,21,2138.464156781846,7.0469556243550056
DTW,22,2221.7921826902425,6.930459070400344
DTW,23,2318.0,-19.90909090909091
DUT,8,835.5,-13.75
DUT,9,919.75,13.25
DUT,10,1036.590909090909,17.0
DUT,11,1105.0,28.823529411764707
DUT,12,1244.2162162162163,8.875675675675677
DUT,14,1453.723404255319,1.9574468085106382
DUT,16,1633.1543624161075,12.677852348993289
DUT,17,1737.8333333333333,6.511111111111111
DUT,18,1813.670520231214,6.283236994219653
DUT,21,2105.0,-40.0
DVL,5,500.37735849056605,17.22012578616352
DVL,6,600.0,10.0
DVL,7,754.0,-24.392857142857142
DVL,9,900.0,30.0
DVL,14,1428.9684210526316,4.435087719298245
DVL,15,1527.2279069767442,14.018604651162791
DVL,16,1615.0,154.0
EAR,6,635.4307692307692,-6.443956043956044
EAR,8,805.0,4.0
EAR,14,1416.0,7.392857142857143
EAR,16,1614.3240418118467,9.968641114982578
EAR,17,1713.5974025974026,-10.402597402597403
EAT,5,553.5806451612904,2.5412186379928317
EAT,6,600.0,1.7200956937799043
EAT,10,1001.25,19.09375
EAT,11,1138.3125,14.770833333333334
EAT,12,1206.1253196930945,13.907928388746804
EAT,13,1355.0,25.0
EAT,14,1405.0,27.424242424242426
EAT,15,1515.7435897435898,5.8307692307692305
EAT,17,1745.0,-1.0
EAT,18,1846.131274131274,6.648648648648648
EAT,19,1921.41689373297,14.498637602179837
EAU,5,539.2573770491804,2.2081967213114755
EAU,6,642.0641025641025,14.705128205128204
EAU,8,822.0,-20.0
EAU,13,1327.9396825396825,20.247619047619047
EAU,14,1417.765625,24.328125
ECP,5,539.2784431137725,-1.344311377245509
ECP,6,621.122243226213,4.65406427221172
ECP,7,725.6669407894736,7.1488486842105265
ECP,8,808.2156862745098,-3.4019607843137254
ECP,9,939.7398692810458,-3.7830065359477123
ECP,10,1018.4217016029593,-2.3933415536374847
ECP,11,1133.9279475982532,-1.9585152838427948
ECP,12,1217.21812749004,-2.694223107569721
ECP,13,1329.1841216216217,4.253378378378378
ECP,14,1438.2138919514884,5.4327453142227125
ECP,15,1527.9384057971015,15.134057971014492
ECP,16,1624.5714285714287,5.669467787114846
ECP,17,1738.2969502407705,5.584269662921348
ECP,18,1823.894375857339,6.227709190672154
ECP,19,1924.2214912280701,11.25438596491228
ECP,20,2014.9146341463415,5.585365853658536
ECP,21,2108.0,-19.0
EGE,6,622.0,15.068965517241379
EGE,7,730.6072874493927,0.742914979757085
EGE,8,829.7389830508474,16.366101694915255
EGE,9,920.0608108108108,26.074324324324323
EGE,10,1033.6,-9.771428571428572
EGE,11,1124.2799145299145,20.134615384615383
EGE,12,1231.4038727524205,32.3015214384509
EGE,13,1320.2781774580335,18.63189448441247
EGE,14,1430.71974522293,30.638535031847134
EGE,15,1523.2087378640776,13.03640776699029
EGE,16,1629.5859030837005,12.352422907488986
EGE,17,1726.2167832167831,26.02097902097902
EGE,18,1845.0,0.2
EKO,5,548.7517630465444,-9.390691114245415
EKO,6,606.9230769230769,-19.615384615384617
EKO,11,1100.0,-11.0
EKO,14,1420.793220338983,4.823728813559322
ELM,6,602.146449704142,-0.5798816568047337
ELM,8,854.3563218390805,-7.735632183908046
ELM,9,925.7217261904761,-6.699404761904762
ELM,10,1029.1361256544503,2.769633507853403
ELM,11,1145.6065573770493,-0.9143897996357013
ELM,12,1210.8392857142858,2.2142857142857144
ELM,13,1323.9788732394366,-8.394366197183098
ELM,14,1427.4233576642337,5.927007299270073
ELM,15,1536.0083333333334,2.5383333333333336
ELM,16,1644.625,24.84375
ELM,17,1739.4625603864733,12.69927536231884
ELM,18,1807.341059602649,11.437086092715232
ELM,19,1938.3333333333333,0.9473684210526315
ELM,20,2023.857142857143,57.61904761904762
ELM,21,2103.0,-11.285714285714286
ELP,1,131.54054054054055,24.81081081081081
ELP,5,529.3210244192971,-2.319237641453246
ELP,6,620.8431493157004,-0.8173150853452252
ELP,7,719.9210647085819,-0.5998164295548417
ELP,8,822.42050067659,4.6955345060893094
ELP,9,929.9391534391534,-0.6957671957671958
ELP,10,1028.3069647463456,-0.29578675838349094
ELP,11,1141.1221166892808,-0.6445047489823609
ELP,12,1227.6481876332623,4.8757995735607675
ELP,13,1324.946614116804,8.948047294876389
ELP,14,1428.7146941109206,8.25728987993139
ELP,15,1530.6237113402062,5.551546391752577
ELP,16,1623.029546253957,10.159690467815688
ELP,17,1730.8798654493032,10.116770783277271
ELP,18,1824.7699341623995,12.652889539136796
ELP,19,1931.113924050633,16.44484629294756
ELP,20,2026.2808022922636,8.722063037249283
ELP,21,2124.7678571428573,15.407142857142857
ELP,22,2213.5080645161293,15.233870967741936
ERI,5,549.7567567567568,5.648648648648648
ERI,6,617.879420289855,-0.23594202898550726
ERI,7,707.953488372093,6.4186046511627906
ERI,8,813.6,-20.6
ERI,9,952.875,-1.625
ERI,10,1025.4278606965174,-4.6716417910447765
ERI,11,1136.8773946360154,-3.375478927203065
ERI,13,1339.254491017964,6.157185628742515
ERI,14,1455.8,13.619047619047619
ERI,15,1520.5263157894738,15.0
ERI,16,1651.5,39.25
ERI,17,1733.519285042333,10.781749764816556
ERI,18,1810.6629746835442,11.859177215189874
ERI,20,2022.5,-27.0
ESC,10,1019.382940108893,4.549909255898367
ESC,13,1343.111111111111,8.38888888888889
ESC,14,1401.8461538461538,-0.15384615384615385
ESC,15,1541.4,27.0
ESC,17,1752.2068965517242,9.763546798029557
ESC,18,1811.3181818181818,19.098086124401913
EUG,5,526.3696729435085,-2.914767096134787
EUG,6,609.9071832122679,1.0960451977401129
EUG,7,728.6878571428572,8.967142857142857
EUG,8,838.8985507246376,9.995169082125605
EUG,9,933.4184615384615,3.413846153846154
EUG,10,1036.1311475409836,12.549180327868852
EUG,11,1129.353169469599,7.53104786545925
EUG,12,1220.9327217125383,6.295616717635066
EUG,13,1322.2756302521009,9.807563025210085
EUG,14,1423.3353605560383,4.044309296264118
EUG,15,1528.007299270073,9.808029197080291
EUG,16,1643.1423076923077,3.0753846153846154
EUG,17,1716.0,4.795
EUG,18,1836.31220657277,9.996478873239436
EUG,19,1922.68156424581,11.099441340782123
EUG,20,2018.04296875,17.3828125
EUG,21,2125.7096774193546,14.096774193548388
EUG,22,2223.777777777778,-7.518518518518518
EUG,23,2308.9732620320856,-16.39572192513369
EVV,5,543.0175182481752,-2.5547445255474455
EVV,6,618.2547923322684,1.4680511182108626
EVV,7,718.6618357487922,1.7326892109500804
EVV,8,847.3656716417911,8.75187969924812
EVV,9,939.2862903225806,-2.6411290322580645
EVV,10,1031.6034077555817,4.938352104327208
EVV,11,1112.658465991317,3.949275362318841
EVV,12,1239.3393939393939,7.445121951219512
EVV,13,1337.1739130434783,8.657844990548204
EVV,14,1418.3573407202216,14.678670360110804
EVV,15,1533.7400581959264,14.884578079534432
EVV,16,1642.1793661496965,9.820460704607045
EVV,17,1715.5155807365438,16.606232294617563
EVV,18,1810.573033707865,4.786516853932584
EVV,19,1932.6666666666667,23.833333333333332
EVV,20,2026.2820512820513,28.307692307692307
EVV,21,2112.7368421052633,12.421052631578947
EWN,5,532.6220930232558,4.089147286821706
EWN,6,604.2470760233919,-0.5212922173274597
EWN,7,706.4440677966102,0.6067796610169491
EWN,8,830.0,-13.0
EWN,9,914.7129963898917,-7.270758122743683
EWN,10,1045.6462585034014,3.0884353741496597
EWN,11,1105.0,-20.236842105263158
EWN,12,1234.6533333333334,7.895555555555555
EWN,13,1345.0707070707072,-2.974747474747475
EWN,14,1417.9413333333334,3.5733333333333333
EWN,15,1542.4530120481927,12.507246376811594
EWN,16,1633.340206185567,0.5773195876288659
EWN,17,1744.156342182891,11.843657817109145
EWN,19,1933.328125,1.8359375
EWN,21,2124.5,2.75
EWR,1,120.0,-26.0
EWR,2,200.0,-14.5
EWR,5,521.4716431293432,-3.8648285137861467
EWR,6,614.7580682502199,-3.292262814279761
EWR,7,729.999429549344,-2.269170430235322
EWR,8,830.9918300041224,2.720158902672113
EWR,9,922.4173957216233,6.414112334180073
EWR,10,1022.1820895522388,2.0381492537313433
EWR,11,1124.6443958978093,0.8092724073062686
EWR,12,1225.1433419302293,3.1741550156101535
EWR,13,1326.4012698412698,5.9432199546485265
EWR,14,1422.4453722334003,11.111876854972584
EWR,15,1521.197997211307,18.2418980014366
EWR,16,1628.9097919035144,21.315110474025012
EWR,17,1723.8958388410088,23.818527918781726
EWR,18,1828.1076696998814,26.583710151480894
EWR,19,1929.038982247274,30.793214266898477
EWR,20,2029.2442376366193,29.736770912238935
EWR,21,2138.451525940997,26.308290946083417
EWR,22,2213.3956834532373,33.86570743405276
EWR,23,2317.6923076923076,36.22222222222222
EYW,6,614.9710144927536,-4.797101449275362
EYW,7,702.9768656716418,2.5350746268656716
EYW,8,824.9230769230769,-9.102564102564102
EYW,10,1048.0294117647059,2.7058823529411766
EYW,11,1133.2777777777778,-0.12222222222222222
EYW,12,1216.3359818388196,1.9619750283768445
EYW,13,1326.0017574692442,10.31693028705331
EYW,14,1439.3693333333333,7.465333333333334
EYW,15,1517.8067415730336,2.8359550561797753
EYW,16,1624.3565976008724,5.0905125408942205
EYW,17,1722.5596389426178,7.535138620245003
EYW,18,1841.155844155844,-0.7662337662337663
EYW,19,1918.0794117647058,-0.4823529411764706
EYW,20,2001.260162601626,0.2926829268292683
EYW,21,2156.0,-26.0
FAI,0,34.69960474308301,-7.608695652173913
FAI,1,128.20076481835565,-8.048757170172085
FAI,2,215.0,-4.0
FAI,5,532.7117572692794,-3.2060682680151706
FAI,6,601.4052388289676,-1.1355932203389831
FAI,7,752.2513661202186,-6.53551912568306
FAI,8,807.758034026465,-8.372400756143668
FAI,9,922.0,-15.0
FAI,10,1039.0086206896551,-9.060344827586206
FAI,11,1139.815934065934,-7.460164835164835
FAI,12,1216.5,-7.142857142857143
FAI,13,1322.8745819397993,0.8612040133779264
FAI,14,1419.6568213783403,-6.127988748241913
FAI,15,1533.5565749235475,0.07339449541284404
FAI,16,1633.4676616915424,-1.109452736318408
FAI,17,1733.375,-4.009146341463414
FAI,18,1817.906976744186,-3.2906976744186047
FAI,19,1944.838768115942,-8.346014492753623
FAI,20,2025.9280821917807,10.544520547945206
FAI,21,2142.03125,-10.079166666666667
FAI,22,2209.885496183206,-13.446564885496183
FAI,23,2354.1653225806454,-21.87298387096774
FAR,5,525.3570487483531,11.494071146245059
FAR,6,622.127959697733,11.45390428211587
FAR,7,714.0621621621622,11.102702702702702
FAR,8,801.4133333333333,1.1866666666666668
FAR,9,920.2286245353159,-1.6598513011152416
FAR,10,1044.6952789699571,6.74964234620887
FAR,11,1118.4291891891892,8.229189189189189
FAR,12,1231.683,9.761
FAR,13,1322.768524590164,9.158792650918635
FAR,14,1433.3097893432466,4.88723667905824
FAR,15,1533.7201907790143,15.75516693163752
FAR,16,1651.6397228637413,19.20092378752887
FAR,17,1722.1550847457627,8.206779661016949
FAR,18,1826.0415913200723,16.401446654611213
FAR,19,1931.0500736377026,6.801178203240059
FAR,20,2026.7643312101911,-1.2547770700636942
FAR,21,2132.3582089552237,13.970149253731343
FAT,0,53.025252525252526,-6.222222222222222
FAT,1,104.28571428571429,-2.357142857142857
FAT,5,542.2163636363637,-2.109090909090909
FAT,6,609.8327301970245,3.9813027744270206
FAT,7,720.6103739445115,3.1616405307599518
FAT,8,828.8104786545925,19.329236739974128
FAT,9,941.5419847328244,12.62125660598943
FAT,10,1027.3860160233066,8.021849963583394
FAT,11,1135.355504587156,3.721330275229358
FAT,12,1227.689738292011,2.7327823691460056
FAT,13,1332.2582857142856,3.297142857142857
FAT,14,1421.9903181189488,5.1687413554633475
FAT,15,1547.093050647821,10.459363957597173
FAT,16,1622.643261608154,7.8093620234050585
FAT,17,1724.1879947229552,2.7130606860158313
FAT,18,1836.3177570093458,1.1697819314641744
FAT,19,1917.4023668639054,6.328073635765944
FAT,20,2035.7344262295082,4.659016393442623
FAT,21,2127.2457627118642,12.186440677966102
FAT,23,2311.673469387755,9.142857142857142
FAY,5,537.4346349745331,1.932088285229202
FAY,6,600.8603603603603,4.597297297297297
FAY,7,714.1024096385543,-3.7690763052208833
FAY,9,928.5577319587629,-0.7010309278350515
FAY,10,1004.9058823529411,1.6119402985074627
FAY,11,1111.8688524590164,-2.4754098360655736
FAY,12,1237.5743174924166,6.296258847320526
FAY,13,1325.1363636363637,18.782945736434108
FAY,14,1428.9477196885427,6.6240266963292544
FAY,15,1537.0023501762632,10.497048406139315
FAY,16,1604.3382352941176,2.5441176470588234
FAY,17,1747.1837837837838,14.397297297297298
FAY,18,1838.2757352941176,17.752767527675278
FAY,19,1935.9822294022617,7.680129240710824
FAY,20,2002.3625,-4.0875
FAY,21,2142.3333333333335,-4.166666666666667
FAY,22,2201.0,-8.0
FCA,5,538.0458891013384,-2.0860420650095604
FCA,6,614.9615648593,-1.5607412491420727
FCA,7,742.8808664259927,12.512635379061372
FCA,8,811.8181818181819,2.2045454545454546
FCA,10,1038.8685714285714,-1.6457142857142857
FCA,11,1114.2362869198312,-1.1729957805907174
FCA,12,1236.1190198366394,8.233372228704784
FCA,13,1326.9599371563236,-0.17124901806755696
FCA,14,1432.6863603209335,-1.3800145878920496
FCA,15,1518.5728155339805,3.5097087378640777
FCA,16,1625.551912568306,-2.26775956284153
FCA,17,1723.0138985406531,4.26129256428075
FCA,18,1832.8025751072962,-2.236051502145923
FCA,19,1936.2781954887218,13.06766917293233
FCA,20,2037.4152046783627,9.570175438596491
FCA,21,2134.3863636363635,6.318181818181818
FLG,5,555.0,-5.193548387096774
FLG,6,634.1382978723404,-5.725531914893617
FLG,7,713.1261261261261,4.978978978978979
FLG,8,800.0746268656717,39.17910447761194
FLG,10,1030.1416490486258,-5.900634249471459
FLG,11,1136.8478260869565,6.510869565217392
FLG,12,1248.5340314136126,-5.7591623036649215
FLG,13,1323.7515151515152,-3.672727272727273
FLG,14,1434.472,2.256
FLG,15,1522.3482142857142,-2.9776785714285716
FLG,16,1620.7931034482758,9.781609195402298
FLG,17,1734.9183673469388,24.806122448979593
FLG,18,1818.751677852349,-0.3926174496644295
FLG,19,1921.3716216216217,3.4054054054054053
FLG,20,2013.7333333333333,-10.233333333333333
FLG,22,2259.0,-7.5
FLL,5,532.9861849096706,-5.79631597591215
FLL,6,618.8656778601783,-3.859595033747188
FLL,7,721.3737621008123,-2.8115055079559363
FLL,8,825.4389502042235,-2.0919440340662208
FLL,9,925.2377389109269,-0.0699603317706455
FLL,10,1025.941822808235,2.2441591487393016
FLL,11,1131.364610773004,4.965391952039241
FLL,12,1227.0549760066765,9.686000417275192
FLL,13,1329.968388030888,12.146476833976834
FLL,14,1427.4885496183206,13.920987409537029
FLL,15,1531.8503170492097,14.08520139323033
FLL,16,1628.574716652136,14.686922406277246
FLL,17,1727.8912408759124,16.01970802919708
FLL,18,1832.0748796920116,12.76371511068335
FLL,19,1926.5086421509354,14.368589515612774
FLL,20,2029.8067623480733,11.84497026118438
FLL,21,2130.5205015923566,15.78234474522293
FLL,22,2230.7444764649376,12.95850144092219
FLL,23,2342.784326858674,7.599464166108507
FLO,5,540.1176470588235,-1.8121442125237193
FLO,6,600.2727272727273,0.01818181818181818
FLO,7,717.8082191780821,0.1232876712328767
FLO,8,850.0,-17.8125
FLO,9,921.3976608187135,-1.7923976608187135
FLO,11,1118.375,0.8660714285714286
FLO,12,1228.5510835913312,0.9690402476780186
FLO,14,1432.2897727272727,14.125
FLO,15,1547.45,8.316666666666666
FLO,16,1600.56,47.0
FLO,17,1746.2108843537414,6.965986394557823
FLO,18,1802.625,17.475
FLO,19,1952.0384615384614,7.780769230769231
FLO,20,2006.414201183432,2.2662721893491122
FLO,21,2138.0,-8.0
FNT,0,49.0,-2.0
FNT,5,548.2081447963801,0.8778280542986425
FNT,6,614.3804801670146,0.6252609603340292
FNT,7,718.399071925754,0.4222737819025522
FNT,8,813.6752136752136,-2.2564102564102564
FNT,9,938.8090909090909,13.590909090909092
FNT,10,1038.6995241332427,5.1815091774303195
FNT,11,1131.1768488745981,-0.8263665594855305
FNT,12,1215.6990595611285,0.2211690363349131
FNT,13,1317.1309904153354,-1.0511182108626198
FNT,14,1430.8417618270798,6.536704730831974
FNT,15,1531.532738095238,19.976190476190474
FNT,16,1644.7543859649122,11.839598997493734
FNT,17,1744.5240793201133,2.554609929078014
FNT,18,1815.5493482309125,10.822429906542055
FNT,19,1912.3475073313782,18.620234604105573
FNT,20,2028.3695652173913,18.91304347826087
FNT,21,2104.6666666666665,18.833333333333332
FNT,23,2336.0,102.0
FSD,5,526.3214837712519,1.6321483771251932
FSD,6,612.3374373005016,10.334245326037392
FSD,7,716.1703125,7.66875
FSD,8,803.3271604938271,6.8919753086419755
FSD,9,934.0944350758854,5.571669477234401
FSD,10,1048.826873385013,4.055555555555555
FSD,11,1124.150592216582,13.285109983079526
FSD,12,1227.2798264642083,15.817787418655097
FSD,13,1316.8461538461538,5.217194570135747
FSD,14,1422.3197368421052,10.561842105263159
FSD,15,1521.8389544688027,15.160202360876896
FSD,16,1616.1741293532339,7.91542288557214
FSD,17,1726.9649309245483,14.4394261424017
FSD,18,1814.0683482506101,18.46379170056957
FSD,19,1925.1721014492753,8.702898550724637
FSD,20,2031.6470588235295,9.310160427807487
FSD,21,2124.7654320987654,11.851851851851851
FSD,22,2222.3333333333335,28.333333333333332
FSM,5,503.1203703703704,12.972222222222221
FSM,6,630.0335570469799,1.6692233940556087
FSM,7,700.085020242915,4.5951417004048585
FSM,8,806.3333333333334,8.0
FSM,9,919.0,5.0
FSM,10,1032.1165644171779,2.0015337423312882
FSM,11,1158.1538461538462,5.769230769230769
FSM,12,1212.8830409356726,3.087719298245614
FSM,13,1352.0,22.666666666666668
FSM,14,1429.679802955665,14.90968801313629
FSM,15,1537.540650406504,10.827235772357724
FSM,16,1608.6375838926174,12.0
FSM,18,1822.171186440678,9.947457627118643
FSM,20,2001.3783783783783,4.135135135135135
FSM,21,2136.0,-16.4
FWA,5,517.0771704180064,-6.659163987138264
FWA,6,625.8891523414345,1.108476585655009
FWA,7,715.4154460719042,2.3901464713715046
FWA,8,809.3552014995314,10.72539831302718
FWA,9,914.6809881847475,17.613319011815253
FWA,10,1034.8818897637796,6.927165354330708
FWA,11,1113.9573333333333,0.9777777777777777
FWA,12,1203.1150684931506,1.8876712328767122
FWA,13,1344.715976331361,3.3057199211045365
FWA,14,1423.9681303116147,17.28541076487252
FWA,15,1531.7801801801802,8.600900900900902
FWA,16,1617.9265463917525,13.903350515463918
FWA,17,1721.5532994923858,9.824027072758037
FWA,18,1819.159574468085,11.191489361702128
FWA,19,1922.9779411764705,11.441176470588236
FWA,20,2030.371794871795,9.717948717948717
FWA,21,2122.425287356322,16.93103448275862
FWA,22,2204.0,100.0
GCC,5,545.8893617021276,9.04113475177305
GCC,7,700.0,-30.0
GCC,11,1120.0,-1.5263157894736843
GCC,12,1232.3426573426573,8.227272727272727
GCC,13,1315.5886889460155,5.570694087403599
GCC,16,1600.0,-21.0
GCC,17,1756.2307692307693,3.7051282051282053
GCC,18,1800.0,18.5625
GCC,19,1912.4871794871794,-1.2307692307692308
GCC,20,2003.0,2.0
GCK,5,559.0,-2.0
GCK,6,609.8020231213873,1.893063583815029
GCK,7,742.1666666666666,15.5
GCK,8,802.0,-7.0
GCK,14,1420.9303482587065,7.703150912106136
GCK,15,1519.2153846153847,-4.507692307692308
GCK,16,1634.0,-15.0
GCK,18,1808.0,9.724137931034482
GEG,1,140.0,20.166666666666668
GEG,5,524.7003556609366,-4.3796680497925315
GEG,6,617.5357993041567,-1.4506500640908258
GEG,7,717.1172278201033,2.147947898746621
GEG,8,827.2127835051547,-0.7719587628865979
GEG,9,931.4570331253001,8.645703312530005
GEG,10,1022.8275862068965,-1.0873074101247249
GEG,11,1128.4934036939314,2.4877497173011687
GEG,12,1234.6691029900333,0.706312292358804
GEG,13,1329.7453465346534,3.2451485148514854
GEG,14,1431.7729672650476,4.028511087645195
GEG,15,1519.2666325486182,6.354145342886387
GEG,16,1635.1934740882919,0.6468330134357005
GEG,17,1722.692237857467,4.416704493871992
GEG,18,1834.5862595419846,2.0809160305343513
GEG,19,1925.4271012006861,8.84648370497427
GEG,20,2035.9828230022404,2.546676624346527
GEG,21,2122.536817102138,2.2209026128266034
GEG,23,2341.1274298056155,-9.576673866090713
GFK,5,500.5177743431221,7.567233384853169
GFK,6,636.8181818181819,56.142857142857146
GFK,7,747.3284671532847,5.662408759124087
GFK,8,801.7543859649123,-5.315789473684211
GFK,9,900.0,-2.3333333333333335
GFK,10,1052.3028322440086,-3.1808278867102397
GFK,11,1140.5636363636363,23.418181818181818
GFK,12,1231.7613636363637,5.8522727272727275
GFK,13,1316.1873479318735,-3.5547445255474455
GFK,14,1435.8157894736842,-7.9375
GFK,15,1522.7425742574258,-4.917218543046357
GFK,16,1650.0526315789473,-4.368421052631579
GFK,17,1721.4109792284867,-0.5637982195845698
GFK,18,1833.5,16.583333333333332
GFK,19,1935.5238095238096,14.523809523809524
GFK,20,2031.0697674418604,30.41860465116279
GFK,21,2126.673469387755,12.918367346938776
GGG,5,517.0,2.0
GGG,6,634.8823529411765,0.502262443438914
GGG,7,705.056179775281,10.382022471910112
GGG,8,845.0,-12.0
GGG,10,1037.5502958579882,2.7041420118343193
GGG,11,1150.0,4.923076923076923
GGG,12,1249.4140127388534,1.5541401273885351
GGG,13,1324.0,-12.307692307692308
GGG,14,1420.8384615384616,8.938461538461539
GGG,15,1550.651376146789,3.5596330275229358
GGG,16,1620.0,17.81081081081081
GGG,17,1756.1764705882354,2.697478991596639
GGG,18,1824.2267206477734,-6.279352226720648
GJT,5,545.6036036036036,0.5405405405405406
GJT,6,620.8883333333333,-4.126666666666667
GJT,7,736.0870646766169,6.813432835820896
