dest,crs_arr_hour,crs_arr_time,mean_hourly_dest_delay
JFK,0,27.054719954161296,9.388339779401232
JFK,1,110.47058823529412,2.8541666666666665
JFK,2,249.21428571428572,11.0
JFK,3,324.1034482758621,19.04597701149425
JFK,4,449.7369668246445,-3.840047393364929
JFK,5,537.1630832079122,1.4632337131799613
JFK,6,632.3255462782022,1.3282110499200568
JFK,7,725.7438056582056,1.0576386360878534
JFK,8,830.4215633423181,1.5948601662887376
JFK,9,920.1779197080292,-1.7760406091370557
JFK,10,1026.860067681895,-4.363536285883648
JFK,11,1127.8075714090473,-0.527143443183372
JFK,12,1231.4663883445514,0.9090133151246159
JFK,13,1337.5984896605264,1.6425441696113074
JFK,14,1432.673218175371,3.4301358750760493
JFK,15,1529.3377037807838,4.220116618075802
JFK,16,1624.248418958289,5.595634243458475
JFK,17,1732.7774116031583,10.568472432283789
JFK,18,1832.3504547487698,15.467632345254984
JFK,19,1928.2671232876712,12.584792777113021
JFK,20,2023.990704070407,16.729936656568437
JFK,21,2127.886370283709,19.29319678127286
JFK,22,2228.1723251724607,19.112817044301657
JFK,23,2336.306638115632,11.660813704496787
JFK,24,2400.0,19.76923076923077
JHM,7,719.0,-23.0
JHM,8,818.2964224872231,-7.3730834752981265
JHM,9,929.0,11.0
JHM,10,1027.514705882353,-5.563725490196078
JHM,12,1256.410071942446,0.48201438848920863
JHM,13,1308.0363247863247,-4.952991452991453
JHM,15,1510.7777777777778,1.7777777777777777
JHM,16,1638.0,-15.0
JHM,17,1715.6279569892474,-1.4430107526881721
JLN,0,3.0,0.21428571428571427
JLN,8,826.0,-7.066666666666666
JLN,11,1145.0318181818182,4.7
JLN,12,1251.0,9.866666666666667
JLN,13,1334.5939177101968,9.976744186046512
JLN,15,1552.4411764705883,8.781045751633988
JLN,17,1742.904761904762,8.142857142857142
JLN,18,1819.3333333333333,2.0
JLN,19,1910.1,9.6
JLN,20,2010.6666666666667,4.296296296296297
JLN,21,2148.5675675675675,6.664864864864865
JLN,22,2211.750865051903,10.588235294117647
JLN,23,2347.2428571428572,12.25
JMS,5,548.7505376344086,9.890322580645162
JMS,6,602.7848837209302,36.99418604651163
JMS,8,847.0,-24.392857142857142
JMS,9,956.0,30.0
JMS,12,1242.3146853146852,-2.1818181818181817
JMS,13,1343.26267281106,8.571428571428571
JMS,14,1423.0,98.0
JMS,18,1836.0,3.0
JMS,21,2154.4,29.8
JMS,22,2242.3137829912025,8.252199413489736
JNU,0,13.155223880597015,-4.82089552238806
JNU,6,640.8657487091222,-1.738382099827883
JNU,7,739.4466019417475,-7.305825242718447
JNU,8,857.0,-3.2280701754385963
JNU,9,924.4802052785924,-0.2749266862170088
JNU,10,1009.0666666666667,-7.533333333333333
JNU,11,1154.2957746478874,8.225352112676056
JNU,12,1230.5458937198068,-3.0455486542443064
JNU,13,1311.390749601276,0.25996810207336524
JNU,14,1434.4545454545455,-4.409090909090909
JNU,15,1519.7349397590363,-2.783132530120482
JNU,16,1610.0,-4.178947368421053
JNU,18,1830.9775280898875,-3.146067415730337
JNU,19,1930.9667194928684,-5.954041204437401
JNU,20,2016.570977917981,-1.1861198738170347
JNU,21,2144.128118678355,-3.215104517869184
JNU,22,2207.652661064426,-6.9411764705882355
JNU,23,2330.6071428571427,-5.785714285714286
KOA,5,547.4650205761317,-3.8957475994513033
KOA,6,651.5443425076453,-5.82874617737003
KOA,7,729.7961876832844,-4.8372434017595305
KOA,8,830.7064896755162,-4.376843657817109
KOA,9,930.0860452289023,-5.670159955874242
KOA,10,1026.050836949783,-5.704897706137632
KOA,11,1129.8835171966255,-4.007787151200519
KOA,12,1228.2994970278921,-4.682670324645633
KOA,13,1326.833176248822,-1.4059063776311655
KOA,14,1427.5410408662242,0.4268250087320992
KOA,15,1526.542902332938,1.3076314748912614
KOA,16,1631.7093086554164,0.8562874251497006
KOA,17,1727.615925058548,0.49882903981264637
KOA,18,1833.4726631393298,-0.3403880070546737
KOA,19,1933.8083689966713,-4.296718972895863
KOA,20,2023.4285019455253,-2.6264591439688716
KOA,21,2119.4457728437233,-5.985482493595217
KOA,22,2215.7757352941176,-14.323529411764707
KTN,7,758.5,-0.6428571428571429
KTN,8,833.0834028356965,-3.895746455379483
KTN,9,905.4137931034483,-7.068965517241379
KTN,10,1046.821052631579,-9.042105263157895
KTN,11,1103.2439024390244,8.792682926829269
KTN,12,1240.3677852348994,-2.8630872483221474
KTN,13,1302.2,-9.16
KTN,14,1448.2378378378378,-1.7621621621621621
KTN,15,1500.0,8.2
KTN,16,1642.3154710458082,0.8003457216940363
KTN,17,1705.057761732852,1.595667870036101
KTN,18,1840.0,7.0
KTN,19,1956.0357142857142,1.7678571428571428
KTN,20,2010.0269865067467,-0.6536731634182908
LAN,9,922.7440476190476,0.31994047619047616
LAN,10,1053.3333333333333,8.095238095238095
LAN,11,1112.4512195121952,4.911149825783972
LAN,12,1245.5642857142857,-0.7452380952380953
LAN,13,1322.219387755102,5.658163265306122
LAN,14,1433.73640167364,5.378661087866109
LAN,15,1513.9939024390244,4.571138211382114
LAN,16,1636.1279069767443,-1.686046511627907
LAN,17,1738.630887185104,9.605695509309967
LAN,18,1830.6835138387485,14.138387484957882
LAN,19,1903.4089552238806,16.143283582089552
LAN,20,2053.2458333333334,3.5458333333333334
LAN,21,2112.715625,7.790625
LAN,22,2249.347345132743,11.853982300884956
LAN,23,2322.0898345153664,9.67080378250591
LAR,13,1324.9574468085107,9.042553191489361
LAR,14,1415.0595238095239,-1.7857142857142858
LAR,15,1527.1310975609756,6.954268292682927
LAR,16,1646.0,-16.0
LAR,19,1950.5,-4.833333333333333
LAR,20,2043.527027027027,38.891891891891895
LAR,21,2112.4949494949497,24.04713804713805
LAR,22,2257.439189189189,2.418918918918919
LAR,23,2306.0760233918127,18.064327485380115
LAS,0,20.54477431812696,8.748974173304369
LAS,1,113.72142857142858,5.378571428571429
LAS,2,218.55555555555554,-5.444444444444445
LAS,4,430.0,-1.8
LAS,5,535.0,33.5
LAS,6,632.6639376996806,-6.481829073482428
LAS,7,729.8234796647959,-5.332282617052356
LAS,8,827.639358474209,-4.0817800895824305
LAS,9,926.1817738196901,-3.89666951323655
LAS,10,1028.4622764936764,-2.4271454184232204
LAS,11,1127.534365661505,-0.4705243140450964
LAS,12,1229.1428085189148,2.68530584459788
LAS,13,1328.7911469024687,2.61240065266593
LAS,14,1428.8531705480557,4.4854515140106495
LAS,15,1528.5605507333134,4.441604310086801
LAS,16,1627.0527023996412,5.204081632653061
LAS,17,1732.057465570197,7.042009313385515
LAS,18,1827.2431517715495,7.2081967213114755
LAS,19,1930.9428877114326,8.998471571224782
LAS,20,2027.8229833546734,8.387270593256508
LAS,21,2128.710381415538,8.989027772195652
LAS,22,2229.7955395974514,9.85733791847881
LAS,23,2327.574912448265,12.148869786692137
LAW,1,137.0,-10.0
LAW,9,955.5692307692308,1.6666666666666667
LAW,10,1008.6795698924731,0.7698924731182796
LAW,11,1154.2666666666667,38.766666666666666
LAW,12,1201.0,15.714285714285714
LAW,13,1330.6474103585658,3.247011952191235
LAW,14,1424.3185840707965,16.911504424778762
LAW,16,1632.746835443038,12.759493670886076
LAW,17,1740.5218340611355,6.5152838427947595
LAW,18,1804.6,4.6
LAW,19,1943.081081081081,12.27027027027027
LAW,20,2002.0,-2.0
LAW,21,2131.1813186813188,1.5824175824175823
LAW,22,2203.282608695652,11.847826086956522
LAW,23,2328.0788732394367,17.743661971830985
LAX,0,26.25875209921199,6.877018473065496
LAX,1,114.35003579098067,12.082319255547603
LAX,2,207.6720430107527,15.080645161290322
LAX,3,301.0,19.0
LAX,4,451.6151351351351,-5.482162162162163
LAX,5,520.6234491315137,-5.047559966914806
LAX,6,629.6073577680526,-0.3287746170678337
LAX,7,729.0242574092018,-3.1654248387851247
LAX,8,836.5213994468364,-0.6873200079838043
LAX,9,927.7096308020507,-2.508515982520731
LAX,10,1029.7099268750405,-1.2221251536918398
LAX,11,1130.0340486519988,-0.9818717074682367
LAX,12,1227.7891023716602,0.16237616331432003
LAX,13,1328.7418088338397,2.027529796681468
LAX,14,1429.3640926124197,2.680975642398287
LAX,15,1531.0073157700053,1.8834408778924006
LAX,16,1626.4937087585556,4.905037091684085
LAX,17,1730.4277292823942,5.874730756150097
LAX,18,1831.4097128407634,7.2931518237555855
LAX,19,1926.4173938876304,6.977422109992944
LAX,20,2027.4145886739689,6.553250990445117
LAX,21,2131.39188819604,7.013565255442511
LAX,22,2227.9178223872877,7.892764797141648
LAX,23,2328.844233457034,7.4717335775218086
LBB,0,5.0,36.90909090909091
LBB,1,121.5,-1.5
LBB,7,713.8135593220339,-2.9661016949152543
LBB,8,841.9090909090909,-5.7272727272727275
LBB,9,938.137688442211,0.5326633165829145
LBB,10,1014.2179930795847,-1.8235294117647058
LBB,11,1133.362519201229,3.4155145929339477
LBB,12,1222.7849566055932,3.262295081967213
LBB,13,1336.006572769953,2.95962441314554
LBB,14,1421.7752808988764,2.7056179775280897
LBB,15,1545.0826530612244,11.128571428571428
LBB,16,1621.9892224788298,3.1454965357967666
LBB,17,1737.8131313131314,10.518181818181818
LBB,18,1833.9026915113873,7.627329192546584
LBB,19,1937.8695652173913,13.105351170568563
LBB,20,2015.9840909090908,23.211363636363636
LBB,21,2136.3763440860216,15.274193548387096
LBB,22,2236.7691873589165,14.974604966139955
LBB,23,2332.4996501049686,10.578026592022393
LBE,9,900.6923076923077,2.8076923076923075
LBE,11,1156.41875,5.1875
LBE,12,1210.2238805970148,3.08955223880597
LBE,13,1319.3009708737864,-7.543689320388349
LBE,14,1434.8368983957218,1.6096256684491979
LBE,15,1531.4,-5.8
LBE,16,1647.0344827586207,7.827586206896552
LBE,17,1705.3636363636363,32.95454545454545
LBE,18,1837.063829787234,5.882978723404255
LBE,19,1904.5588235294117,3.7794117647058822
LBE,21,2143.5,5.042857142857143
LBE,22,2228.8777429467086,15.4717868338558
LBF,13,1327.2139737991267,-2.493449781659389
LBF,14,1403.0892857142858,5.928571428571429
LBF,15,1536.1509433962265,2.1179245283018866
LBF,16,1655.0,-6.142857142857143
LBF,17,1725.0,61.0
LBF,21,2117.0,-16.5
LBF,22,2224.0184049079753,8.996932515337424
LBL,15,1538.4569536423842,5.9801324503311255
LBL,16,1624.0716723549488,-1.6109215017064846
LBL,17,1756.55,-0.825
LBL,18,1813.9591836734694,3.163265306122449
LBL,22,2250.0,6.0
LBL,23,2339.1739130434785,6.2
LCH,10,1030.3418803418804,-4.3247863247863245
LCH,11,1126.3105968331304,4.714981729598051
LCH,12,1207.5330188679245,0.5377358490566038
LCH,13,1334.372340425532,-0.8351063829787234
LCH,15,1555.1129807692307,6.1875
LCH,16,1614.0,-8.0
LCH,17,1724.5646551724137,1.3189655172413792
LCH,18,1811.0,-11.0
LCH,19,1954.6363636363637,-8.636363636363637
LCH,20,2028.3809523809523,-4.428571428571429
LCH,21,2156.197278911565,9.83673469387755
LCH,22,2215.134907251265,8.959527824620574
LCH,23,2304.0,25.0
LCK,7,737.0967741935484,10.935483870967742
LCK,8,836.9224489795919,-1.2448979591836735
LCK,9,925.410071942446,-6.079136690647482
LCK,10,1023.6069868995634,8.379912663755459
LCK,11,1133.3529411764705,13.51764705882353
LCK,12,1225.6304347826087,-3.4782608695652173
LCK,13,1324.0900900900901,11.567567567567568
LCK,14,1429.9957264957266,5.777777777777778
LCK,15,1521.8132295719845,5.715953307392996
LCK,16,1624.7833333333333,14.291666666666666
LCK,17,1730.7540983606557,11.811475409836065
LCK,18,1829.0235294117647,14.6
LCK,19,1930.7755102040817,15.115646258503402
LCK,20,2024.9234234234234,24.405405405405407
LCK,21,2117.391304347826,26.17391304347826
LEX,0,10.954545454545455,5.745989304812834
LEX,1,107.5,396.0
LEX,2,255.0,0.0
LEX,3,302.0,17.0
LEX,7,747.45,-10.25
LEX,8,832.9292730844794,-3.461689587426326
LEX,9,933.4083044982699,-2.757085020242915
LEX,10,1026.8611422172453,1.3281075027995521
LEX,11,1118.4145854145854,0.7871485943775101
LEX,12,1231.2711496746203,-1.331887201735358
LEX,13,1331.8348978464937,2.3092214246272778
LEX,14,1426.9906614785991,8.230350194552528
LEX,15,1534.1467146714672,2.7992799279927993
LEX,16,1625.4040616246498,7.144957983193278
LEX,17,1723.5631713554988,9.348849104859335
LEX,18,1829.7724810400866,8.765980498374864
LEX,19,1924.003746877602,7.420658059142024
LEX,20,2034.13140311804,10.313266443701226
LEX,21,2138.5555555555557,10.787817938420348
LEX,22,2232.0489759572574,11.27693677649154
LEX,23,2336.1311084624554,10.786650774731823
LFT,0,2.1724137931034484,-9.724137931034482
LFT,1,121.75,-6.0
LFT,8,849.546875,0.20833333333333334
LFT,9,915.9495798319327,-3.003361344537815
LFT,10,1034.5950506186728,-0.023622047244094488
LFT,11,1131.1824668705403,1.2232415902140672
LFT,12,1232.9444444444443,4.564814814814815
LFT,13,1336.8739164696613,5.828999211977935
LFT,14,1426.7914691943129,1.2132701421800949
LFT,15,1528.7017310252995,7.181091877496671
LFT,16,1612.718309859155,13.183098591549296
LFT,17,1722.5160550458716,4.964831804281346
LFT,18,1823.888198757764,11.596273291925465
LFT,19,1915.986568986569,16.643467643467645
LFT,20,2032.5865384615386,14.39423076923077
LFT,21,2138.041095890411,5.00513698630137
LFT,22,2229.6993127147766,6.933848797250859
LFT,23,2347.609120521173,14.035830618892508
LGA,0,8.86685552407932,5.0594900849858355
LGA,1,135.0,11.0
LGA,2,215.0,696.0
LGA,5,555.3333333333334,28.0
LGA,6,647.3814531548758,-0.20172084130019122
LGA,7,736.9185555399127,-2.725401747956019
LGA,8,831.9000586510264,-1.4651094547802102
LGA,9,925.9483062463286,-0.850453542534935
LGA,10,1027.3306969846763,0.12165560456775364
LGA,11,1125.4971475987968,1.7454073689673066
LGA,12,1227.8932878733906,2.9033801669721035
LGA,13,1331.245900029461,4.741052114060964
LGA,14,1428.957994760446,7.772298799466429
LGA,15,1529.0970015199669,10.694772266273281
LGA,16,1629.9140613709717,14.757036822826297
LGA,17,1729.8057521727444,17.92441156691325
LGA,18,1831.3184741303712,21.77481958260191
LGA,19,1927.8973195441115,22.21821060965954
LGA,20,2028.0249683944373,25.291912695065374
LGA,21,2128.2283779917993,27.67693922335655
LGA,22,2227.4786362959653,20.9918844464299
LGA,23,2326.681832202344,15.976866132017273
LGB,7,732.0923248053392,2.967741935483871
LGB,8,829.7872,-1.668
LGB,9,931.3292880258899,-3.963187702265372
LGB,10,1021.0645659561322,-2.1516836577077543
LGB,11,1127.4950592885375,6.108201581027668
LGB,12,1222.10555794916,1.1744937526928048
LGB,13,1328.8443514644352,1.217573221757322
LGB,14,1432.3389656938043,6.366615463389657
LGB,15,1534.8484848484848,5.58982683982684
LGB,16,1622.0375399361023,10.02076677316294
LGB,17,1732.4763948497855,8.436158798283262
LGB,18,1827.1536402569593,4.696466809421842
LGB,19,1934.1098242811502,8.541932907348242
LGB,20,2034.8470271885271,7.979683298476248
LGB,21,2123.1825859056494,7.193069306930693
LIH,5,555.9331210191083,-5.678343949044586
LIH,6,628.98899889989,-4.421342134213421
LIH,7,735.1361940298508,-3.28544776119403
LIH,8,824.6739130434783,-4.8503344481605355
LIH,9,929.9712230215828,-5.1374900079936054
LIH,10,1032.3857791225416,-3.920322743318205
LIH,11,1130.9925581395348,-3.1568992248062013
LIH,12,1229.5778894472362,-0.8534982605334364
LIH,13,1326.5647765677807,1.15133308298911
LIH,14,1431.3615418697386,-0.7315019937970758
LIH,15,1532.1695171026156,0.2459758551307847
LIH,16,1628.7120689655173,1.714367816091954
LIH,17,1727.4196940726576,-0.26290630975143403
LIH,18,1829.6888141295206,-3.7157275021026073
LIH,19,1928.108527131783,-0.9984496124031008
LIH,20,2028.841650671785,-2.482245681381958
LIH,21,2118.78490990991,-4.75563063063063
LIH,22,2228.6450648055834,-4.9262213359920235
LIH,23,2301.0,132.0
LIT,0,23.546875,15.203125
LIT,1,118.75,16.75
LIT,2,206.0,43.0
LIT,7,750.7708333333334,-5.75
LIT,8,840.7843665768194,-2.358490566037736
LIT,9,921.4236577181208,-2.049496644295302
LIT,10,1019.107861060329,-0.5642900670322973
LIT,11,1136.7798565637668,3.2597443093233553
LIT,12,1224.6915254237288,4.776271186440678
LIT,13,1326.7022689540674,2.406198118428334
LIT,14,1421.8337112622828,3.0438397581254724
LIT,15,1524.6037019458947,5.687233032747983
LIT,16,1623.8520859671303,4.31858407079646
LIT,17,1727.6141453831042,6.965422396856582
LIT,18,1825.990571967316,8.678818353236958
LIT,19,1937.320067264574,7.026345291479821
LIT,20,2022.7289915966387,3.657563025210084
LIT,21,2137.8354876615745,14.016065830721002
LIT,22,2231.5731414868105,8.136690647482014
LIT,23,2327.6561910747955,7.130421118793212
LNK,2,207.0,-26.0
LNK,9,939.8333333333334,-8.5
LNK,10,1034.2270311313591,0.9195140470766895
LNK,11,1142.1588785046729,18.660436137071652
LNK,12,1219.366742596811,0.27790432801822323
LNK,13,1338.584375,9.878125
LNK,14,1435.886430678466,6.286135693215339
LNK,15,1556.0,1.2
LNK,16,1646.9008403361345,2.157983193277311
LNK,17,1724.9169096209912,5.561224489795919
LNK,18,1808.9032258064517,19.64516129032258
LNK,19,1918.9396551724137,-5.629310344827586
LNK,20,2050.472392638037,6.5030674846625764
LNK,21,2120.847667638484,5.412536443148688
LNK,22,2236.661572052402,16.713973799126638
LNK,23,2305.1666666666665,41.05555555555556
LNY,6,642.0,-2.6728971962616823
LNY,8,856.8076923076923,11.5
LNY,9,924.9454545454546,6.209090909090909
LNY,10,1057.7692307692307,19.76923076923077
LNY,11,1130.9705882352941,7.92483660130719
LNY,12,1253.0,8.0
LNY,13,1351.2495511669658,7.888689407540395
LNY,14,1400.7310924369747,6.033613445378151
LNY,15,1552.7037037037037,16.244444444444444
LNY,16,1608.05223880597,16.470149253731343
LNY,17,1712.376811594203,28.391304347826086
LNY,19,1919.9589665653496,6.372340425531915
LNY,20,2000.0,10.9375
LRD,0,4.0,-8.1
LRD,1,148.5,-11.25
LRD,10,1023.9471428571428,-0.75
LRD,11,1128.9927219796216,0.2663755458515284
LRD,12,1214.2601880877744,1.025078369905956
LRD,13,1351.076923076923,-3.6307692307692307
LRD,14,1410.0714285714287,5.408163265306122
LRD,15,1541.263101604278,4.956149732620321
LRD,16,1602.9580838323354,1.4970059880239521
LRD,17,1747.4960629921259,2.62992125984252
LRD,18,1827.8441064638782,12.874524714828897
LRD,19,1927.1435406698565,4.712918660287081
LRD,20,2031.6091954022988,11.264367816091953
LRD,21,2105.4411764705883,2.5
LRD,22,2238.957507082153,11.950897072710104
LRD,23,2346.4545454545455,8.202479338842975
LSE,9,930.29203539823,5.991150442477876
LSE,10,1051.2469135802469,-7.979423868312757
LSE,11,1116.6036866359448,1.792626728110599
LSE,12,1248.186507936508,0.6825396825396826
LSE,13,1312.4651162790697,7.5813953488372094
LSE,14,1423.0593220338983,13.415254237288135
LSE,15,1526.906976744186,0.20656634746922026
LSE,16,1627.4,3.2
LSE,17,1752.523961661342,11.581469648562301
LSE,18,1801.6315789473683,8.368421052631579
LSE,20,2043.0,-14.666666666666666
LSE,21,2138.68390386016,5.877640203932994
LWB,9,940.9619289340102,8.99746192893401
LWB,11,1104.7777777777778,-23.555555555555557
LWB,13,1305.0,-34.0
LWB,14,1441.7582417582419,8.967032967032967
LWB,16,1647.8384615384616,24.815384615384616
LWB,17,1709.0433333333333,10.956666666666667
LWB,18,1850.4114285714286,28.382857142857144
LWB,19,1901.0,0.0
LWS,10,1052.7614678899083,-1.6743119266055047
LWS,11,1151.8014059753955,-4.035149384885765
LWS,12,1208.0277777777778,-13.712962962962964
LWS,16,1621.6229166666667,-2.00625
LWS,18,1801.5,59.5
LWS,20,2052.497435897436,-7.574358974358974
LWS,21,2112.0641025641025,-7.397435897435898
LWS,22,2239.6616915422887,-6.196517412935323
LWS,23,2305.2698412698414,-17.994708994708994
LYH,8,842.019298245614,1.8789473684210527
LYH,9,902.0,-3.4615384615384617
LYH,10,1047.254266211604,1.2286689419795223
LYH,11,1113.0,-6.0
LYH,12,1244.258064516129,0.43548387096774194
LYH,13,1332.8901515151515,7.261363636363637
LYH,14,1416.7443946188341,5.699551569506727
LYH,15,1532.781512605042,-1.7983193277310925
LYH,17,1736.5705996131528,14.390715667311412
LYH,18,1846.3312883435583,0.9386503067484663
LYH,19,1918.9071618037135,13.159151193633953
LYH,20,2049.0,1.7142857142857142
LYH,21,2127.9770642201834,7.802752293577981
LYH,22,2210.4747474747473,9.404040404040405
LYH,23,2327.4458398744114,6.85243328100471
MAF,0,9.946428571428571,5.535714285714286
MAF,1,134.52380952380952,43.38095238095238
MAF,7,744.5806451612904,3.2580645161290325
MAF,8,838.0505319148937,-3.952127659574468
MAF,9,927.8835192069392,-1.4510532837670385
MAF,10,1026.2407024793388,0.27582644628099173
MAF,11,1135.0869001297017,4.482490272373541
MAF,12,1227.6456140350876,1.3614035087719298
MAF,13,1333.642582628747,1.4573405073020753
MAF,14,1424.479865771812,2.221476510067114
MAF,15,1539.2888888888888,7.477333333333333
MAF,16,1624.7653136531364,3.9955719557195573
MAF,17,1737.090909090909,10.76986076986077
MAF,18,1825.8136170212765,8.308936170212766
MAF,19,1931.2586644125106,13.262890955198648
MAF,20,2032.4925373134329,18.417910447761194
MAF,21,2128.3557765876053,13.035195103289977
MAF,22,2232.841922005571,13.256267409470752
MAF,23,2325.853107344633,15.03954802259887
MBS,8,842.0,14.371428571428572
MBS,9,943.3804664723032,1.3177842565597668
MBS,10,1003.7434869739479,3.340681362725451
MBS,11,1109.111111111111,32.333333333333336
MBS,13,1313.5728291316527,0.8515406162464986
MBS,14,1445.0,-123.0
MBS,16,1631.041302621128,7.957836117740652
MBS,17,1708.0642201834862,-4.08256880733945
MBS,18,1820.5,-23.0
MBS,19,1923.6857142857143,18.0
MBS,20,2036.8204545454546,18.56590909090909
MBS,21,2128.118406889128,20.068891280947255
MBS,22,2251.6728232189976,3.6356382978723403
MBS,23,2318.26435246996,0.5794392523364486
MCI,0,22.49205718824464,5.321286735504368
MCI,1,123.59129213483146,16.973314606741575
MCI,2,220.0,24.0
MCI,4,430.5,34.0
MCI,5,534.3333333333334,17.333333333333332
MCI,6,627.7601156069364,-3.3757225433526012
MCI,7,731.2852852852853,-6.367567567567567
MCI,8,833.8859668508287,-3.260552486187845
MCI,9,930.3160471441523,-3.880624092888244
MCI,10,1030.3290705339487,-1.268987341772152
MCI,11,1131.0586085544126,-2.1138486530391227
MCI,12,1229.1071830668768,-2.407207207207207
MCI,13,1328.3678575874517,-2.387699203187251
MCI,14,1430.6572783045176,0.5351366424986057
MCI,15,1526.6917726887193,1.915691263782867
MCI,16,1630.4315139031926,2.916827603965495
MCI,17,1727.1667845355964,5.235231694375663
MCI,18,1830.30495775546,8.008130081300813
MCI,19,1922.8798915805523,9.296151890150872
MCI,20,2029.8180647929628,11.368590431237932
MCI,21,2133.1800896860987,10.515515695067265
MCI,22,2230.7332683164695,11.102901731285053
MCI,23,2335.666627879916,6.490109378636258
MCO,0,24.600151860288534,13.333788914198937
MCO,1,118.6452680344143,13.798146922567836
MCO,2,227.61363636363637,10.75
MCO,3,337.12857142857143,14.285714285714286
MCO,4,433.5343886462882,11.051310043668122
MCO,5,528.656365182875,3.437198752480862
MCO,6,626.4637138698274,1.8796007485963817
MCO,7,732.3139832055494,-2.371303395399781
MCO,8,831.8268246083302,-3.554604508979748
MCO,9,928.4572404672691,-3.5463962971126293
MCO,10,1031.8201247760826,-1.480200160622722
MCO,11,1125.4756040110371,-0.5446530722121273
MCO,12,1232.171305707584,0.9106333072713058
MCO,13,1326.8810820849326,1.9629194007676118
MCO,14,1431.4439992367868,3.3128537810850345
MCO,15,1527.111410975019,3.9160611722372156
MCO,16,1629.4985676449921,8.29874060861575
MCO,17,1731.4167825976983,8.414379663589225
MCO,18,1827.6493160419257,9.417836205365074
MCO,19,1928.3107845855282,12.387690601607984
MCO,20,2029.5456577815994,16.109658928059616
MCO,21,2127.100470259278,15.790162684290799
MCO,22,2231.394229385523,14.02633472442078
MCO,23,2330.547862178009,13.660188418209367
MCO,24,2400.0,19.74137931034483
MDT,0,10.258064516129032,-1.2903225806451613
MDT,1,110.0,2.0
MDT,3,300.0,33.5
MDT,8,833.0074074074074,-1.7333333333333334
MDT,9,939.083633741889,-3.026676279740447
MDT,10,1030.254143646409,2.441371681415929
MDT,11,1125.836330935252,0.2781278127812781
MDT,12,1233.2681704260651,6.611528822055138
MDT,13,1332.7358163707233,1.4647033347769598
MDT,14,1432.8256097560975,4.554878048780488
MDT,15,1528.7803138373752,4.796005706134094
MDT,16,1639.934584450402,6.295442359249329
MDT,17,1731.6455512572534,4.190038684719536
MDT,18,1838.48,3.071
MDT,19,1924.4311624072548,12.18878812860676
MDT,20,2037.4158110882956,20.89630390143737
MDT,21,2140.9875886524824,13.814716312056738
MDT,22,2224.539389638041,9.227111426543647
MDT,23,2332.100724160632,0.23173140223831468
MDW,0,29.260426929392448,12.02233169129721
MDW,1,127.22543352601156,16.4467382328654
MDW,5,538.9322916666666,-6.916666666666667
MDW,6,630.0378378378379,-5.435027027027027
MDW,7,727.8707155742634,-4.694302465423933
MDW,8,826.5614224137931,-2.268558429118774
MDW,9,927.8914049586776,-4.233553719008264
MDW,10,1029.6661136457901,-4.300705101617586
MDW,11,1127.861117419941,-3.834998864410629
MDW,12,1230.4401780745686,-3.414341362588441
MDW,13,1323.8150372124492,0.3744079837618403
MDW,14,1429.0297572435395,2.303706604019838
MDW,15,1526.030590864646,0.952926386366811
MDW,16,1628.3361282884393,5.617021276595745
MDW,17,1730.2089518668465,5.202204228520018
MDW,18,1824.0681271263795,6.453406356318978
MDW,19,1928.4953582976948,8.991446750808386
MDW,20,2029.3533023564553,8.492366412213741
MDW,21,2122.6840831690265,10.065513532891199
MDW,22,2227.4459413369714,11.411664392905866
MDW,23,2327.366463414634,11.926829268292684
MEI,6,629.5959595959596,10.717171717171718
MEI,7,758.0,-30.0
MEI,9,908.6587837837837,0.2939189189189189
MEI,11,1148.826923076923,2.5288461538461537
MEI,12,1224.0,16.071428571428573
MEI,14,1459.0,7.538461538461538
MEI,15,1504.4817518248176,18.861313868613138
MEI,16,1628.0,21.0
MEI,17,1726.2515337423313,17.36196319018405
MEI,18,1824.100817438692,18.841961852861036
MEI,19,1912.0,149.85714285714286
MEI,20,2010.994301994302,27.27920227920228
MEI,21,2122.6666666666665,-4.666666666666667
MEI,22,2237.16,26.86
MEI,23,2309.0,59.09090909090909
MEM,0,18.77093596059113,4.455665024630542
MEM,1,114.6875,-1.4375
MEM,3,309.5,-2.0
MEM,4,454.0,-14.0
MEM,5,501.0,-9.625
MEM,7,733.8446601941747,-3.4563106796116503
MEM,8,839.6932794340576,-1.0025265285497726
MEM,9,939.0253968253968,-3.367195767195767
MEM,10,1028.7570300937346,0.17488899851998027
MEM,11,1127.1169148699712,2.6796353935082258
MEM,12,1224.0822393822393,0.5268443414445731
MEM,13,1338.4279141104294,4.402990797546012
MEM,14,1420.9595245743656,4.361066495342114
MEM,15,1526.2091457753017,5.383704735376044
MEM,16,1631.4214819850442,7.323589394969408
MEM,17,1727.7650256720024,7.60434913923286
MEM,18,1826.431652394545,11.206787186806217
MEM,19,1929.8278355173973,12.222322638951649
MEM,20,2028.245247148289,10.889100126742711
MEM,21,2129.396004206099,11.853566168735535
MEM,22,2226.5794209702663,10.097809076682315
MEM,23,2333.3050927012437,8.961746068997888
MFE,0,1.4935064935064934,3.7532467532467533
MFE,1,131.88888888888889,51.0
MFE,7,758.3846153846154,-9.153846153846153
MFE,8,847.9109730848861,-0.855072463768116
MFE,9,913.1974358974359,-3.246153846153846
MFE,10,1037.2662889518413,5.803116147308782
