date,delay,origin_city_name,dest_city_name,origin_weather,dest_weather
2018-04-26,-15.0,"Pittsburgh, PA","Boston, MA",Partially cloudy,"Rain, Partially cloudy"
2019-09-15,-15.0,"Houston, TX","Newark, NJ","Rain, Partially cloudy",Partially cloudy
2019-06-12,-2.0,"San Jose, CA","Denver, CO",Partially cloudy,Partially cloudy
2019-05-29,-16.0,"Los Angeles, CA","Las Vegas, NV",Clear,Clear
2018-10-03,-7.0,"Burbank, CA","Oakland, CA",Overcast,Partially cloudy
2019-09-08,-22.0,"Charlotte, NC","New York, NY",Clear,Clear
2019-12-10,-2.0,"Springfield, MO","Dallas-Fort Worth, TX",Clear,"Rain, Partially cloudy"
2019-06-24,14.0,"New Orleans, LA","Houston, TX","Rain, Partially cloudy","Rain, Partially cloudy"
2018-10-12,8.0,"Dallas-Fort Worth, TX","Denver, CO","Rain, Partially cloudy",Partially cloudy
2018-08-16,-8.0,"Newark, NJ","Raleigh-Durham, NC",Partially cloudy,Partially cloudy
2019-06-06,-20.0,"Kansas City, MO","Atlanta, GA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-09-25,-16.0,"Columbus, OH","Boston, MA",Partially cloudy,Partially cloudy
2019-03-28,-12.0,"Bloomington-Normal, IL","Dallas-Fort Worth, TX","Rain, Partially cloudy",Clear
2019-09-06,-19.0,"Orlando, FL","Miami, FL",Partially cloudy,Partially cloudy
2018-01-28,-1.0,"Honolulu, HI","Kona, HI",Partially cloudy,"Rain, Partially cloudy"
2018-04-25,5.0,"Raleigh-Durham, NC","Washington, DC",Partially cloudy,"Rain, Overcast"
2018-02-21,-3.0,"Washington, DC","Buffalo, NY",Partially cloudy,"Rain, Partially cloudy"
2018-02-21,-2.0,"Albany, NY","Chicago, IL",Partially cloudy,"Snow, Overcast"
2019-07-14,-14.0,"Seattle, WA","Santa Ana, CA",Partially cloudy,Partially cloudy
2019-04-05,-9.0,"Atlanta, GA","Greensboro-High Point, NC","Rain, Partially cloudy","Rain, Partially cloudy"
2018-10-11,38.0,"Hartford, CT","Orlando, FL","Rain, Overcast","Rain, Partially cloudy"
2019-07-30,67.0,"San Antonio, TX","Washington, DC",Partially cloudy,Partially cloudy
2018-04-14,15.0,"Houston, TX","Phoenix, AZ","Rain, Partially cloudy",Clear
2018-10-17,-7.0,"Richmond, VA","Charlotte, NC","Rain, Partially cloudy",Partially cloudy
2018-10-16,-17.0,"Los Angeles, CA","Nashville, TN",Clear,"Rain, Overcast"
2018-08-08,-26.0,"Boston, MA","Detroit, MI","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-03,-20.0,"Orlando, FL","Dallas-Fort Worth, TX",Partially cloudy,"Rain, Partially cloudy"
2019-03-09,14.0,"Minneapolis, MN","Atlanta, GA","Snow, Partially cloudy",Partially cloudy
2018-05-20,-15.0,"Spokane, WA","Phoenix, AZ",Partially cloudy,Partially cloudy
2019-09-06,-6.0,"Los Angeles, CA","Minneapolis, MN",Clear,Partially cloudy
2018-02-12,-14.0,"Atlanta, GA","Nashville, TN","Rain, Overcast",Overcast
2018-08-30,-34.0,"Washington, DC","Charlotte, NC",Partially cloudy,Partially cloudy
2018-08-30,-11.0,"Denver, CO","Los Angeles, CA",Partially cloudy,Clear
2018-01-27,-23.0,"Fort Myers, FL","Baltimore, MD",Partially cloudy,Partially cloudy
2018-01-16,3.0,"Chicago, IL","Hartford, CT",Partially cloudy,Overcast
2018-09-19,-10.0,"Oakland, CA","Santa Ana, CA",Partially cloudy,Partially cloudy
2018-03-31,4.0,"Chicago, IL","Milwaukee, WI","Rain, Partially cloudy","Rain, Partially cloudy"
2018-08-13,15.0,"Chicago, IL","Atlanta, GA",Partially cloudy,Clear
2019-03-01,5.0,"Atlanta, GA","Washington, DC",Partially cloudy,"Snow, Overcast"
2019-04-12,74.0,"Charlotte, NC","Roanoke, VA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-01-31,58.0,"Phoenix, AZ","Detroit, MI",Partially cloudy,"Snow, Partially cloudy"
2018-12-18,7.0,"Houston, TX","Fort Lauderdale, FL",Partially cloudy,Partially cloudy
2019-03-12,-12.0,"Savannah, GA","Chicago, IL",Partially cloudy,Partially cloudy
2019-12-28,30.0,"Midland-Odessa, TX","Dallas-Fort Worth, TX","Rain, Partially cloudy","Rain, Partially cloudy"
2019-11-19,-25.0,"San Francisco, CA","Salt Lake City, UT",Partially cloudy,Partially cloudy
2019-07-22,-16.0,"Miami, FL","San Antonio, TX","Rain, Partially cloudy",Partially cloudy
2018-08-23,-13.0,"Chicago, IL","St. Louis, MO",Clear,Clear
2019-02-11,61.0,"Phoenix, AZ","Bakersfield, CA",Clear,Clear
2018-12-03,-19.0,"Lubbock, TX","Dallas-Fort Worth, TX",Partially cloudy,Partially cloudy
2019-09-06,-3.0,"Washington, DC","Lewisburg, WV",Partially cloudy,"Rain, Partially cloudy"
2019-01-29,-8.0,"Hartford, CT","Baltimore, MD","Snow, Overcast","Snow, Partially cloudy"
2018-03-23,1.0,"Denver, CO","Salt Lake City, UT",Partially cloudy,"Rain, Partially cloudy"
2019-05-11,-20.0,"Minneapolis, MN","Indianapolis, IN","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-24,-6.0,"San Francisco, CA","Washington, DC","Rain, Partially cloudy","Rain, Overcast"
2018-11-08,-5.0,"Raleigh-Durham, NC","Nashville, TN",Partially cloudy,Partially cloudy
2019-09-19,-21.0,"Washington, DC","Chicago, IL",Partially cloudy,Partially cloudy
2018-12-19,-17.0,"Birmingham, AL","Houston, TX","Rain, Partially cloudy","Rain, Partially cloudy"
2019-10-25,-2.0,"Tucson, AZ","Houston, TX",Clear,"Rain, Partially cloudy"
2019-01-25,-11.0,"Raleigh-Durham, NC","Miami, FL",Partially cloudy,Partially cloudy
2019-07-31,-8.0,"Honolulu, HI","Lanai, HI",Partially cloudy,Rain
2019-04-05,-19.0,"Myrtle Beach, SC","Allentown-Bethlehem-Easton, PA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-09-12,5.0,"San Francisco, CA","Lihue, HI",Partially cloudy,"Rain, Partially cloudy"
2018-07-29,25.0,"West Palm Beach-Palm Beach, FL","White Plains, NY","Rain, Partially cloudy",Partially cloudy
2019-08-24,-15.0,"Boston, MA","Raleigh-Durham, NC",Partially cloudy,"Rain, Overcast"
2018-05-17,37.0,"Miami, FL","Chicago, IL","Rain, Partially cloudy",Partially cloudy
2019-06-21,-16.0,"Chicago, IL","Dayton, OH",Partially cloudy,Partially cloudy
2018-10-13,-2.0,"Atlanta, GA","Huntsville, AL",Partially cloudy,"Rain, Partially cloudy"
2019-03-08,22.0,"New York, NY","San Diego, CA",Clear,"Rain, Partially cloudy"
2018-09-13,-10.0,"Kona, HI","Honolulu, HI","Rain, Partially cloudy","Rain, Partially cloudy"
2018-09-07,15.0,"Charlotte, NC","Boston, MA",Partially cloudy,Overcast
2018-08-26,-15.0,"New York, NY","Boston, MA",Partially cloudy,Partially cloudy
2019-09-29,2.0,"Washington, DC","Minneapolis, MN",Partially cloudy,"Rain, Overcast"
2018-11-01,9.0,"Santa Ana, CA","San Jose, CA",Partially cloudy,Partially cloudy
2018-09-13,-8.0,"Oakland, CA","Portland, OR",Partially cloudy,"Rain, Partially cloudy"
2018-07-31,-7.0,"Charlotte, NC","Fort Myers, FL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-04-14,-6.0,"Dallas-Fort Worth, TX","Laredo, TX","Rain, Partially cloudy",Clear
2018-09-09,-20.0,"Salt Lake City, UT","Los Angeles, CA",Clear,Partially cloudy
2018-07-13,-19.0,"Detroit, MI","Houston, TX",Clear,Partially cloudy
2018-05-24,0.0,"Medford, OR","Los Angeles, CA","Rain, Partially cloudy",Overcast
2019-10-07,-11.0,"Chicago, IL","New York, NY",Partially cloudy,"Rain, Partially cloudy"
2019-08-30,-20.0,"Atlanta, GA","Los Angeles, CA",Clear,Clear
2019-01-22,-7.0,"Las Vegas, NV","Charlotte, NC",Clear,Partially cloudy
2019-10-06,-1.0,"Fort Lauderdale, FL","New York, NY","Rain, Partially cloudy","Rain, Partially cloudy"
2018-06-13,8.0,"Dallas-Fort Worth, TX","Lexington, KY",Clear,"Rain, Partially cloudy"
2019-03-23,62.0,"Newark, NJ","Dallas-Fort Worth, TX",Partially cloudy,Partially cloudy
2019-06-12,-16.0,"Atlanta, GA","Charlottesville, VA","Rain, Partially cloudy",Rain
2018-03-07,-4.0,"Atlanta, GA","Pensacola, FL",Clear,Clear
2019-10-13,6.0,"Charlotte, NC","Cleveland, OH","Rain, Partially cloudy",Clear
2019-08-04,-11.0,"Washington, DC","Manchester, NH",Partially cloudy,Partially cloudy
2019-03-21,12.0,"Dallas, TX","Washington, DC",Clear,"Rain, Overcast"
2018-10-23,133.0,"Kansas City, MO","Seattle, WA",Clear,"Rain, Partially cloudy"
2018-07-29,-23.0,"Dallas, TX","Austin, TX",Partially cloudy,Clear
2018-08-05,36.0,"San Francisco, CA","Atlanta, GA",Partially cloudy,"Rain, Partially cloudy"
2018-04-05,-13.0,"Indianapolis, IN","Dallas-Fort Worth, TX",Partially cloudy,Partially cloudy
2019-12-31,8.0,"Dallas-Fort Worth, TX","Houston, TX",Clear,Clear
2018-07-02,-17.0,"Los Angeles, CA","Baltimore, MD",Partially cloudy,Partially cloudy
2019-06-20,-18.0,"Minneapolis, MN","Chicago, IL","Rain, Partially cloudy","Rain, Partially cloudy"
2018-04-06,-20.0,"Newark, NJ","Seattle, WA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-04-29,17.0,"Charlotte, NC","Baltimore, MD",Partially cloudy,"Rain, Partially cloudy"
2019-12-06,-14.0,"Boston, MA","Philadelphia, PA","Snow, Partially cloudy","Rain, Partially cloudy"
2018-07-23,29.0,"Newark, NJ","Las Vegas, NV","Rain, Overcast",Clear
2019-09-04,14.0,"Philadelphia, PA","Miami, FL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-09-12,-32.0,"Tampa, FL","Los Angeles, CA",Partially cloudy,Clear
2018-12-18,-9.0,"Atlanta, GA","Gainesville, FL",Partially cloudy,Clear
2018-08-06,-9.0,"San Antonio, TX","Atlanta, GA",Partially cloudy,Partially cloudy
2019-09-24,-17.0,"Lafayette, LA","Houston, TX",Clear,Clear
2019-11-25,6.0,"Kansas City, MO","Chicago, IL",Clear,Partially cloudy
2019-10-20,20.0,"Orlando, FL","Newark, NJ",Partially cloudy,"Rain, Partially cloudy"
2018-12-05,1.0,"Chicago, IL","Houston, TX",Overcast,Clear
2019-07-08,-22.0,"Detroit, MI","New York, NY",Clear,"Rain, Partially cloudy"
2019-12-22,-10.0,"San Diego, CA","Las Vegas, NV",Partially cloudy,Partially cloudy
2019-09-15,-13.0,"Phoenix, AZ","Tulsa, OK",Partially cloudy,Clear
2019-06-20,180.0,"Charlotte, NC","New York, NY","Rain, Partially cloudy","Rain, Partially cloudy"
2018-12-22,-4.0,"Fort Smith, AR","Atlanta, GA",Clear,Partially cloudy
2019-10-25,6.0,"Milwaukee, WI","Kansas City, MO",Partially cloudy,Partially cloudy
2018-06-27,-7.0,"Salt Lake City, UT","Burbank, CA",Partially cloudy,Clear
2018-04-07,-22.0,"Washington, DC","Newark, NJ",Overcast,Overcast
2019-02-28,5.0,"Detroit, MI","Newark, NJ",Partially cloudy,"Snow, Partially cloudy"
2019-11-16,-34.0,"Rapid City, SD","Minneapolis, MN","Rain, Partially cloudy",Partially cloudy
2018-08-30,-13.0,"Las Vegas, NV","Santa Ana, CA",Clear,Partially cloudy
2019-06-02,-15.0,"San Diego, CA","San Francisco, CA",Overcast,Partially cloudy
2019-05-27,-3.0,"Sioux Falls, SD","Minneapolis, MN","Rain, Partially cloudy","Rain, Partially cloudy"
2018-12-06,-13.0,"Huntsville, AL","Washington, DC",Partially cloudy,Partially cloudy
2018-09-28,-5.0,"Phoenix, AZ","Las Vegas, NV",Clear,Clear
2019-08-16,-29.0,"Sacramento, CA","Dallas-Fort Worth, TX",Clear,Clear
2019-05-20,-12.0,"Denver, CO","Philadelphia, PA","Snow, Partially cloudy",Partially cloudy
2019-08-24,21.0,"Phoenix, AZ","Honolulu, HI",Partially cloudy,Partially cloudy
2018-05-04,12.0,"Denver, CO","Pasco-Kennewick-Richland, WA",Partially cloudy,Clear
2019-03-24,61.0,"Chicago, IL","Knoxville, TN","Rain, Partially cloudy",Partially cloudy
2018-12-03,-20.0,"Detroit, MI","Indianapolis, IN",Partially cloudy,"Rain, Overcast"
2018-07-08,-6.0,"Detroit, MI","Charlotte, NC",Clear,Clear
2018-07-08,-10.0,"Minneapolis, MN","Jackson, WY",Clear,Clear
2018-07-23,62.0,"Denver, CO","Kansas City, MO","Rain, Partially cloudy",Clear
2019-05-03,-24.0,"Madison, WI","Chicago, IL",Partially cloudy,"Rain, Partially cloudy"
2018-08-22,-8.0,"Dallas-Fort Worth, TX","San Diego, CA",Clear,Partially cloudy
2019-09-12,-22.0,"Seattle, WA","Portland, OR","Rain, Partially cloudy",Partially cloudy
2018-11-14,6.0,"New York, NY","Boston, MA",Rain,Partially cloudy
2018-07-03,-17.0,"Atlanta, GA","Savannah, GA",Partially cloudy,"Rain, Partially cloudy"
2018-06-25,0.0,"Boston, MA","New York, NY","Rain, Partially cloudy",Rain
2019-10-18,-2.0,"Atlanta, GA","Greer, SC",Partially cloudy,Clear
2018-11-09,-13.0,"Phoenix, AZ","Boston, MA",Clear,"Rain, Partially cloudy"
2019-09-01,-18.0,"Dallas-Fort Worth, TX","Chattanooga, TN",Clear,Partially cloudy
2018-11-16,15.0,"Cleveland, OH","Salt Lake City, UT",Overcast,Partially cloudy
2018-09-16,-24.0,"New York, NY","Chicago, IL",Clear,Partially cloudy
2018-04-10,-42.0,"Miami, FL","Philadelphia, PA","Rain, Partially cloudy",Partially cloudy
2018-03-25,-7.0,"Washington, DC","White Plains, NY",Partially cloudy,Partially cloudy
2019-11-01,-6.0,"Orlando, FL","Chicago, IL",Partially cloudy,Partially cloudy
2019-05-14,-25.0,"Atlanta, GA","Nashville, TN",Clear,Partially cloudy
2019-02-20,-12.0,"Las Vegas, NV","Dallas-Fort Worth, TX","Rain, Partially cloudy",Partially cloudy
2019-03-07,15.0,"Atlanta, GA","Tallahassee, FL",Partially cloudy,Partially cloudy
2018-02-28,-34.0,"Los Angeles, CA","Honolulu, HI",Clear,"Rain, Partially cloudy"
2018-02-24,71.0,"Orlando, FL","Cincinnati, OH",Partially cloudy,"Rain, Overcast"
2018-12-04,-4.0,"Milwaukee, WI","Charlotte, NC",Overcast,Partially cloudy
2019-03-22,8.0,"San Jose, CA","Boston, MA","Rain, Partially cloudy","Rain, Partially cloudy"
2019-10-21,-20.0,"Denver, CO","Hays, KS",Partially cloudy,Clear
2018-09-29,-13.0,"Houston, TX","Nashville, TN","Rain, Partially cloudy",Partially cloudy
2018-04-30,-29.0,"Harrisburg, PA","Chicago, IL",Clear,Clear
2018-06-13,4.0,"Miami, FL","New York, NY",Partially cloudy,"Rain, Partially cloudy"
2019-04-03,-2.0,"Portland, OR","San Francisco, CA","Rain, Partially cloudy",Partially cloudy
2019-08-07,-16.0,"Detroit, MI","Ithaca-Cortland, NY","Rain, Partially cloudy","Rain, Partially cloudy"
2018-12-15,-16.0,"Los Angeles, CA","Seattle, WA",Clear,"Rain, Partially cloudy"
2018-03-15,-6.0,"Sarasota-Bradenton, FL","Boston, MA",Clear,Partially cloudy
2018-07-20,-15.0,"Los Angeles, CA","Orlando, FL",Clear,"Rain, Partially cloudy"
2018-10-08,-15.0,"Washington, DC","Burlington, VT",Partially cloudy,Overcast
2018-06-12,-23.0,"New York, NY","Denver, CO",Clear,Partially cloudy
2019-01-07,-10.0,"New York, NY","Buffalo, NY",Clear,"Snow, Partially cloudy"
2019-09-07,-3.0,"Austin, TX","Atlanta, GA",Clear,Clear
2019-01-20,-13.0,"San Jose, CA","Santa Ana, CA","Rain, Partially cloudy",Partially cloudy
2019-03-08,-22.0,"Chicago, IL","Houston, TX",Partially cloudy,Overcast
2018-10-09,29.0,"Phoenix, AZ","Orlando, FL",Partially cloudy,"Rain, Partially cloudy"
2019-03-06,19.0,"Newark, NJ","Atlanta, GA","Snow, Partially cloudy",Clear
2019-09-18,-19.0,"Sacramento, CA","Seattle, WA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-11-20,-6.0,"Chicago, IL","Albuquerque, NM",Partially cloudy,Partially cloudy
2018-09-10,-5.0,"Pittsburgh, PA","Raleigh-Durham, NC","Rain, Overcast","Rain, Partially cloudy"
2018-12-03,-2.0,"New York, NY","Miami, FL","Rain, Partially cloudy",Partially cloudy
2019-11-19,-9.0,"Denver, CO","Houston, TX",Partially cloudy,Clear
2019-11-02,-14.0,"Atlanta, GA","Asheville, NC",Clear,Clear
2018-12-22,2.0,"Minneapolis, MN","Jackson, WY",Partially cloudy,Partially cloudy
2018-11-14,-4.0,"Las Vegas, NV","San Diego, CA",Clear,Partially cloudy
2018-12-21,7.0,"Cleveland, OH","Los Angeles, CA","Snow, Overcast",Clear
2018-05-02,-15.0,"Fort Lauderdale, FL","Dallas-Fort Worth, TX",Partially cloudy,"Rain, Partially cloudy"
2019-06-20,-27.0,"San Jose, CA","Chicago, IL",Partially cloudy,"Rain, Partially cloudy"
2018-12-01,17.0,"Reno, NV","Seattle, WA","Rain, Partially cloudy","Rain, Overcast"
2018-01-05,-7.0,"Houston, TX","Colorado Springs, CO",Partially cloudy,Partially cloudy
2019-05-22,-21.0,"Phoenix, AZ","Denver, CO",Partially cloudy,Partially cloudy
2018-05-05,-10.0,"Boston, MA","Philadelphia, PA",Partially cloudy,Partially cloudy
2019-04-06,-13.0,"Phoenix, AZ","Fresno, CA",Partially cloudy,Partially cloudy
2018-03-17,9.0,"Boise, ID","San Diego, CA","Rain, Partially cloudy","Rain, Overcast"
2019-03-27,3.0,"Nashville, TN","Milwaukee, WI",Partially cloudy,"Rain, Partially cloudy"
2019-05-06,14.0,"Minneapolis, MN","Denver, CO",Partially cloudy,"Rain, Partially cloudy"
2019-08-22,-3.0,"Detroit, MI","Pittsburgh, PA","Rain, Partially cloudy","Rain, Partially cloudy"
2018-05-23,6.0,"Chicago, IL","Charlotte, NC",Partially cloudy,Partially cloudy
2019-08-22,63.0,"Kahului, HI","San Jose, CA",Partially cloudy,Partially cloudy
2018-04-02,8.0,"Atlanta, GA","Detroit, MI",Partially cloudy,Clear
2019-12-04,-6.0,"Boston, MA","Tampa, FL",Partially cloudy,Partially cloudy
2018-08-01,2.0,"Portland, OR","Seattle, WA",Partially cloudy,Partially cloudy
2018-05-21,-14.0,"New York, NY","Nashville, TN",Rain,Partially cloudy
2019-07-10,-9.0,"Portland, OR","Kahului, HI","Rain, Partially cloudy",Partially cloudy
2018-07-05,10.0,"Cincinnati, OH","Dallas-Fort Worth, TX","Rain, Partially cloudy",Partially cloudy
2018-01-26,-3.0,"Florence, SC","Charlotte, NC",Clear,Partially cloudy
2019-04-13,141.0,"Dallas-Fort Worth, TX","Mission-McAllen-Edinburg, TX","Rain, Partially cloudy",Partially cloudy
2018-08-21,-24.0,"San Antonio, TX","Los Angeles, CA",Clear,Partially cloudy
2018-09-14,-16.0,"Milwaukee, WI","Charlotte, NC",Clear,"Rain, Overcast"
2018-06-21,-3.0,"Medford, OR","Seattle, WA",Clear,Partially cloudy
2019-12-12,-47.0,"Kona, HI","Sacramento, CA",Rain,"Rain, Partially cloudy"
2018-11-19,-29.0,"Orlando, FL","Seattle, WA",Partially cloudy,Clear
2018-02-08,-10.0,"Chicago, IL","Lexington, KY","Snow, Partially cloudy",Partially cloudy
2019-06-14,-7.0,"Chicago, IL","Flint, MI","Rain, Partially cloudy",Clear
2019-07-24,121.0,"Los Angeles, CA","Honolulu, HI",Clear,Partially cloudy
2018-07-16,-12.0,"Atlantic City, NJ","New Orleans, LA",Clear,"Rain, Partially cloudy"
2019-02-22,30.0,"Chicago, IL","Salt Lake City, UT",Partially cloudy,"Snow, Partially cloudy"
2019-11-18,12.0,"West Palm Beach-Palm Beach, FL","Newark, NJ",Partially cloudy,"Rain, Partially cloudy"
2018-07-21,-18.0,"Houston, TX","Dallas-Fort Worth, TX",Partially cloudy,Clear
2019-07-02,37.0,"New Orleans, LA","Dallas-Fort Worth, TX","Rain, Partially cloudy",Partially cloudy
2018-06-19,-5.0,"Houston, TX","Oklahoma City, OK","Rain, Partially cloudy",Partially cloudy
2018-12-26,-23.0,"San Antonio, TX","Las Vegas, NV","Rain, Overcast",Clear
2018-03-28,18.0,"Atlanta, GA","Los Angeles, CA",Partially cloudy,Clear
2018-05-25,44.0,"Las Vegas, NV","San Diego, CA",Clear,Partially cloudy
2018-05-20,4.0,"Los Angeles, CA","Denver, CO",Partially cloudy,Overcast
2019-07-29,43.0,"Atlanta, GA","Jacksonville, FL","Rain, Partially cloudy",Partially cloudy
2018-06-23,0.0,"Salt Lake City, UT","Dallas-Fort Worth, TX",Partially cloudy,Partially cloudy
2019-06-13,9.0,"San Francisco, CA","Kahului, HI",Partially cloudy,Clear
2019-05-04,-10.0,"Philadelphia, PA","Chicago, IL",Partially cloudy,Partially cloudy
2019-08-30,-15.0,"Chicago, IL","New York, NY",Partially cloudy,Rain
2019-04-23,-17.0,"Tampa, FL","Atlanta, GA",Clear,Partially cloudy
2019-11-15,19.0,"Los Angeles, CA","Atlanta, GA",Partially cloudy,"Rain, Partially cloudy"
2019-08-31,-13.0,"Denver, CO","San Jose, CA",Partially cloudy,Clear
2019-03-15,124.0,"Santa Ana, CA","San Jose, CA",Partially cloudy,Clear
2018-10-02,-8.0,"El Paso, TX","Los Angeles, CA",Partially cloudy,Partially cloudy
2018-07-05,32.0,"Nashville, TN","Chicago, IL","Rain, Partially cloudy","Rain, Partially cloudy"
2019-12-06,-24.0,"Detroit, MI","Portland, ME",Partially cloudy,"Snow, Partially cloudy"
2018-07-30,114.0,"Fort Lauderdale, FL","Philadelphia, PA","Rain, Partially cloudy",Partially cloudy
2018-02-02,-4.0,"Charlotte, NC","Myrtle Beach, SC","Rain, Partially cloudy","Rain, Partially cloudy"
2018-06-29,-9.0,"San Francisco, CA","Portland, OR",Clear,Partially cloudy
2019-08-18,74.0,"Fort Lauderdale, FL","Indianapolis, IN",Partially cloudy,"Rain, Partially cloudy"
2019-09-15,-6.0,"Los Angeles, CA","Charlotte, NC",Clear,Partially cloudy
2019-08-10,4.0,"Atlanta, GA","West Palm Beach-Palm Beach, FL","Rain, Partially cloudy","Rain, Partially cloudy"
2018-02-03,-2.0,"Philadelphia, PA","Denver, CO",Partially cloudy,Partially cloudy
2018-11-30,12.0,"Portland, OR","Boise, ID","Rain, Overcast","Snow, Overcast"
2018-04-22,2.0,"San Francisco, CA","Medford, OR",Partially cloudy,Clear
2019-01-17,-7.0,"Atlanta, GA","West Palm Beach-Palm Beach, FL","Rain, Partially cloudy",Partially cloudy
2019-11-05,-23.0,"Fargo, ND","Minneapolis, MN",Partially cloudy,Partially cloudy
2019-11-02,-13.0,"Albany, NY","Washington, DC",Partially cloudy,Clear
2018-08-12,0.0,"Pittsburgh, PA","Charlotte, NC",Clear,Partially cloudy
2019-02-07,-34.0,"Richmond, VA","New York, NY","Rain, Partially cloudy","Rain, Partially cloudy"
2019-09-04,-6.0,"Akron, OH","Chicago, IL",Partially cloudy,Partially cloudy
2018-02-21,15.0,"Denver, CO","Columbia, MO",Partially cloudy,Partially cloudy
2018-09-20,83.0,"Grand Junction, CO","Dallas-Fort Worth, TX",Clear,"Rain, Partially cloudy"
2018-07-13,-22.0,"Birmingham, AL","Orlando, FL","Rain, Partially cloudy",Partially cloudy
2018-11-02,-1.0,"Dallas-Fort Worth, TX","Denver, CO",Clear,Partially cloudy
2019-01-11,-23.0,"Nashville, TN","Philadelphia, PA","Rain, Partially cloudy",Partially cloudy
2019-04-28,-17.0,"New York, NY","Los Angeles, CA","Rain, Partially cloudy",Partially cloudy
2018-08-18,-12.0,"Houston, TX","San Diego, CA",Partially cloudy,Partially cloudy
2018-05-02,6.0,"Washington, DC","White Plains, NY",Partially cloudy,Clear
2018-02-26,-3.0,"Cincinnati, OH","Tampa, FL",Clear,Partially cloudy
2019-08-12,-26.0,"New York, NY","Charlottesville, VA",Rain,Clear
2019-02-10,-6.0,"San Jose, CA","Albuquerque, NM","Rain, Partially cloudy",Partially cloudy
